date,realized_pnl,unrealized_pnl,total_pnl,position,spread,z_score
2023-06-09,633804.6722412109,957.3936462402344,634762.0658874512,-1,105.86774063110352,1.3411613013305526
2023-06-12,633804.6722412109,-5205.345153808594,628599.3270874023,-1,105.99099540710449,1.2942417421097283
2023-06-13,633804.6722412109,-40733.71887207031,593070.9533691406,-1,106.70156288146973,1.567167470695128
2023-06-14,633804.6722412109,-28894.710540771484,604909.9617004395,-1,106.46478271484375,1.3109699098393799
2023-06-15,633804.6722412109,-92847.44262695312,540957.2296142578,-1,107.74383735656738,1.8472052231819716
2023-06-16,633804.6722412109,-109432.0297241211,524372.6425170898,-1,108.07552909851074,1.7926365467274636
2023-06-20,633804.6722412109,-90012.93182373047,543791.7404174805,-1,107.68714714050293,1.4340525627347223
2023-06-21,633804.6722412109,-94283.1039428711,539521.5682983398,-1,107.77255058288574,1.3214941166004595
2023-06-22,640375.1747131348,0.0,640375.1747131348,0,105.75447845458984,0.2558296368439794
2023-06-23,640375.1747131348,0.0,640375.1747131348,0,105.26183319091797,-0.09660300270295968
2023-06-26,640375.1747131348,0.0,640375.1747131348,0,105.26173210144043,-0.2100281954393763
2023-06-27,640375.1747131348,0.0,640375.1747131348,0,105.12904357910156,-0.3835102998928427
2023-06-28,640375.1747131348,0.0,640375.1747131348,0,104.71217727661133,-0.7321646595594179
2023-06-29,640325.1747131348,-0.0,640325.1747131348,-1,108.73900032043457,2.0078401019302268
2023-06-30,546469.2893981934,0.0,546469.2893981934,0,110.6151180267334,2.649752740096537
2023-07-03,546419.2893981934,-0.0,546419.2893981934,-1,111.24028968811035,2.384814370473457
2023-07-05,546419.2893981934,40583.61053466797,587002.8999328613,-1,110.42861747741699,1.7090652968173472
2023-07-06,546419.2893981934,70882.60650634766,617301.895904541,-1,109.8226375579834,1.277935468211987
2023-07-07,546419.2893981934,28827.762603759766,575247.0520019531,-1,110.66373443603516,1.4947550417243642
2023-07-10,546419.2893981934,-3649.5208740234375,542769.7685241699,-1,111.31328010559082,1.5798790054349947
2023-07-11,546419.2893981934,-94870.37658691406,451548.9128112793,-1,113.13769721984863,2.0056244802865653
2023-07-12,546419.2893981934,-113579.46395874023,432839.8254394531,-1,113.51187896728516,1.8438788816804437
2023-07-13,546419.2893981934,-133234.21478271484,413185.0746154785,-1,113.90497398376465,1.7184252680207797
2023-07-14,546419.2893981934,-202706.71844482422,343712.57095336914,-1,115.29442405700684,1.8683222664317263
2023-07-17,185202.14462280273,0.0,185202.14462280273,0,118.46363258361816,2.283155161934557
2023-07-18,185152.14462280273,-0.0,185152.14462280273,-1,117.4985294342041,1.7454812028878761
2023-07-19,185152.14462280273,11191.463470458984,196343.60809326172,-1,117.27470016479492,1.4913701048364716
2023-07-20,185152.14462280273,-71858.31069946289,113293.83392333984,-1,118.93569564819336,1.6329009753200079
2023-07-21,185152.14462280273,-871.7536926269531,184280.39093017578,-1,117.51596450805664,1.201044408203304
2023-07-24,185152.14462280273,-114611.53030395508,70540.61431884766,-1,119.7907600402832,1.5221455462167517
2023-07-25,185152.14462280273,-82019.23370361328,103132.91091918945,-1,119.13891410827637,1.269471852309209
2023-07-26,185152.14462280273,-114534.95025634766,70617.19436645508,-1,119.78922843933105,1.3146358629104908
2023-07-27,185152.14462280273,-53334.808349609375,131817.33627319336,-1,118.56522560119629,0.9860800336853085
2023-07-28,185152.14462280273,-98160.55297851562,86991.59164428711,-1,119.46174049377441,1.1216431369165252
2023-07-31,185152.14462280273,-143509.8648071289,41642.27981567383,-1,120.36872673034668,1.2384301722891693
2023-08-01,185152.14462280273,-124309.06295776367,60843.08166503906,-1,119.98471069335938,1.030021413249364
2023-08-02,185152.14462280273,-59779.16717529297,125372.97744750977,-1,118.69411277770996,0.5995160691174891
2023-08-03,185152.14462280273,-94670.58181762695,90481.56280517578,-1,119.39194107055664,0.7422363013631424
2023-08-04,185152.14462280273,-84140.58685302734,101011.55776977539,-1,119.18134117126465,0.6093742526370503
2023-08-07,185152.14462280273,-91952.22854614258,93199.91607666016,-1,119.33757400512695,0.6142844095855912
2023-08-08,185152.14462280273,-78885.65063476562,106266.49398803711,-1,119.07624244689941,0.42137345464358167
2023-08-09,185152.14462280273,1382.4462890625,186534.59091186523,-1,117.47088050842285,-0.6154880678465253
2023-08-10,185152.14462280273,16145.038604736328,201297.18322753906,-1,117.17562866210938,-1.166398445022104
2023-08-11,185152.14462280273,-9722.042083740234,175430.1025390625,-1,117.6929702758789,-1.0568089651922943
2023-08-14,185152.14462280273,-42049.02648925781,143103.11813354492,-1,118.33950996398926,-0.3973482565091883
2023-08-15,185152.14462280273,98976.32598876953,284128.47061157227,-1,115.51900291442871,-2.5967114516404415
2023-08-16,185152.14462280273,98700.52337646484,283852.6679992676,-1,115.5245189666748,-2.2263364228886684
2023-08-17,185152.14462280273,172642.32635498047,357794.4709777832,-1,114.04568290710449,-2.526438561834232
2023-08-18,185152.14462280273,148366.73736572266,333518.8819885254,-1,114.53119468688965,-1.9274889466559768
2023-08-21,185152.14462280273,125934.69619750977,311086.8408203125,-1,114.9798355102539,-1.4929656086844512
2023-08-22,185152.14462280273,240161.41891479492,425313.56353759766,-1,112.6953010559082,-2.1667259109186596
2023-08-23,185152.14462280273,193410.96878051758,378563.1134033203,-1,113.63031005859375,-1.5467869030816264
2023-08-24,185152.14462280273,208146.47674560547,393298.6213684082,-1,113.33559989929199,-1.4757602162542998
2023-08-25,185152.14462280273,211044.69299316406,396196.8376159668,-1,113.27763557434082,-1.3408168180728208
2023-08-28,185152.14462280273,199039.1731262207,384191.31774902344,-1,113.51774597167969,-1.1388091482660236
2023-08-29,185152.14462280273,161228.3706665039,346380.51528930664,-1,114.27396202087402,-0.7563085613069681
2023-08-30,185152.14462280273,183687.68692016602,368839.83154296875,-1,113.82477569580078,-0.8536396839202853
2023-08-31,185152.14462280273,264769.93560791016,449922.0802307129,-1,112.2031307220459,-1.4010150802097048
2023-09-01,185152.14462280273,256210.04104614258,441362.1856689453,-1,112.37432861328125,-1.2202307960458139
2023-09-05,185152.14462280273,317717.93365478516,502870.0782775879,-1,111.1441707611084,-1.6240721539553327
2023-09-06,185152.14462280273,316741.7526245117,501893.89724731445,-1,111.16369438171387,-1.5138614381285365
2023-09-07,185152.14462280273,363467.50259399414,548619.6472167969,-1,110.22917938232422,-1.7415340067759657
2023-09-08,185152.14462280273,369210.72006225586,554362.8646850586,-1,110.11431503295898,-1.6111377337592077
2023-09-11,185152.14462280273,344892.9786682129,530045.1232910156,-1,110.60066986083984,-1.298835367699723
2023-09-12,185152.14462280273,278629.4937133789,463781.63833618164,-1,111.92593955993652,-0.6046589014595068
2023-09-13,185152.14462280273,270989.89486694336,456142.0394897461,-1,112.07873153686523,-0.439143211878833
2023-09-14,185152.14462280273,150810.05096435547,335962.1955871582,-1,114.48232841491699,1.172420762399042
2023-09-15,185152.14462280273,154593.94454956055,339746.0891723633,-1,114.40665054321289,1.096293272336247
2023-09-18,185152.14462280273,135982.89489746094,321135.0395202637,-1,114.77887153625488,1.3187953244980704
2023-09-19,185152.14462280273,139790.53497314453,324942.67959594727,-1,114.70271873474121,1.2951363216021254
2023-09-20,185152.14462280273,165062.42752075195,350214.5721435547,-1,114.19728088378906,0.8921240647795656
2023-09-21,185152.14462280273,196503.44848632812,381655.59310913086,-1,113.56846046447754,0.4893546274985038
2023-09-22,429272.7149963379,0.0,429272.7149963379,0,112.6151180267334,-0.10279963295980452
2023-09-25,429272.7149963379,0.0,429272.7149963379,0,113.34025382995605,0.3641262022354856
2023-09-26,429272.7149963379,0.0,429272.7149963379,0,112.30108070373535,-0.26964814921822483
2023-09-27,429272.7149963379,0.0,429272.7149963379,0,113.01643562316895,0.24235129078363601
2023-09-28,429272.7149963379,0.0,429272.7149963379,0,114.46611595153809,1.1631767205940846
2023-09-29,429272.7149963379,0.0,429272.7149963379,0,112.18626594543457,-0.3254884080578328
2023-10-02,429272.7149963379,0.0,429272.7149963379,0,111.64363479614258,-0.6490645197919109
2023-10-03,429272.7149963379,0.0,429272.7149963379,0,111.38740730285645,-0.8286658313503567
2023-10-04,429272.7149963379,0.0,429272.7149963379,0,111.96931648254395,-0.4858745094426796
2023-10-05,429272.7149963379,0.0,429272.7149963379,0,112.43127059936523,-0.2727599721717998
2023-10-06,429272.7149963379,0.0,429272.7149963379,0,114.5361099243164,1.1686401674465796
2023-10-09,429272.7149963379,0.0,429272.7149963379,0,113.98955345153809,0.6750058986254871
2023-10-10,429272.7149963379,0.0,429272.7149963379,0,114.1662540435791,0.7440918013083835
2023-10-11,429272.7149963379,0.0,429272.7149963379,0,114.63725662231445,1.0453982140247835
2023-10-12,429272.7149963379,0.0,429272.7149963379,0,114.42514991760254,0.8645377643868266
2023-10-13,429222.7149963379,-0.0,429222.7149963379,-1,116.66374015808105,2.327867333445213
2023-10-16,429222.7149963379,18199.539184570312,447422.2541809082,-1,116.29974937438965,1.8442261672691658
2023-10-17,429222.7149963379,63683.128356933594,492905.8433532715,-1,115.39007759094238,1.1649845690698475
2023-10-18,429222.7149963379,126715.94619750977,555938.6611938477,-1,114.12942123413086,0.31789161110931535
2023-10-19,568956.3835144043,0.0,568956.3835144043,0,113.86806678771973,0.13144942894403755
2023-10-20,568956.3835144043,0.0,568956.3835144043,0,112.24037742614746,-0.943012931636527
2023-10-23,568906.3835144043,0.0,568906.3835144043,1,111.07351303100586,-1.5361546504754575
2023-10-24,568906.3835144043,12949.943542480469,581856.3270568848,1,111.33251190185547,-1.3017540592274646
2023-10-25,568906.3835144043,-27875.614166259766,541030.7693481445,1,110.51600074768066,-1.5962158382079694
2023-10-26,568906.3835144043,-37815.284729003906,531091.0987854004,1,110.31720733642578,-1.504139495447334
2023-10-27,332806.7314147949,0.0,332806.7314147949,0,106.35251998901367,-2.688945058614272
2023-10-30,332756.7314147949,0.0,332756.7314147949,1,107.5181655883789,-1.909792654193646
2023-10-31,332756.7314147949,47746.944427490234,380503.67584228516,1,108.47310447692871,-1.4232752800626864
2023-11-01,332756.7314147949,39113.426208496094,371870.157623291,1,108.30043411254883,-1.3475712514899376
2023-11-02,332756.7314147949,99985.98098754883,432742.71240234375,1,109.51788520812988,-0.8730453158389127
2023-11-03,332756.7314147949,137680.14907836914,470436.88049316406,1,110.27176856994629,-0.5611274328865619
2023-11-06,526586.0496520996,0.0,526586.0496520996,0,111.395751953125,-0.14964606123717802
2023-11-07,526586.0496520996,0.0,526586.0496520996,0,111.4909553527832,-0.0745190083071784
2023-11-08,526586.0496520996,0.0,526586.0496520996,0,112.43138694763184,0.28917508474411285
2023-11-09,526586.0496520996,0.0,526586.0496520996,0,112.3621883392334,0.3085666902324169
2023-11-10,526586.0496520996,0.0,526586.0496520996,0,114.27552795410156,1.1076541591953504
2023-11-13,526586.0496520996,0.0,526586.0496520996,0,113.63170051574707,0.9897753970206759
2023-11-14,526586.0496520996,0.0,526586.0496520996,0,114.73546028137207,1.4953251875356004
2023-11-15,526536.0496520996,-0.0,526536.0496520996,-1,115.60252952575684,1.7459541517228103
2023-11-16,526536.0496520996,-85996.15097045898,440539.8986816406,-1,117.32245254516602,2.120287205178191
2023-11-17,526536.0496520996,-130803.4896850586,395732.559967041,-1,118.21859931945801,2.050621138511664
2023-11-20,526536.0496520996,-151954.36477661133,374581.6848754883,-1,118.64161682128906,1.8590389572901393
2023-11-21,526536.0496520996,-153303.24172973633,373232.8079223633,-1,118.66859436035156,1.6295580136236378
2023-11-22,526536.0496520996,-172037.31536865234,354498.73428344727,-1,119.04327583312988,1.5205160941428089
2023-11-24,526536.0496520996,-177349.09057617188,349186.95907592773,-1,119.14951133728027,1.3758407221796767
2023-11-27,526536.0496520996,-168654.2510986328,357881.7985534668,-1,118.97561454772949,1.2325521663235897
2023-11-28,526536.0496520996,-186906.62384033203,339629.4258117676,-1,119.34066200256348,1.2175767241288746
2023-11-29,526536.0496520996,-187114.42947387695,339421.62017822266,-1,119.34481811523438,1.120267735901051
2023-11-30,526536.0496520996,-251457.40509033203,275078.6445617676,-1,120.63167762756348,1.361363261607567
2023-12-01,526536.0496520996,-265339.66064453125,261196.38900756836,-1,120.90932273864746,1.3321572115246798
2023-12-04,526536.0496520996,-327346.0388183594,199190.01083374023,-1,122.14945030212402,1.5536637147782069
2023-12-05,526536.0496520996,-337945.46127319336,188590.58837890625,-1,122.3614387512207,1.4774317655689184
2023-12-06,526536.0496520996,-260583.9729309082,265952.0767211914,-1,120.814208984375,0.9370543963292195
2023-12-07,526536.0496520996,-277387.9051208496,249148.14453125,-1,121.15028762817383,0.9707112004033092
2023-12-08,526536.0496520996,-346070.86181640625,180465.18783569336,-1,122.52394676208496,1.3828051076687127
2023-12-11,526536.0496520996,-379240.22674560547,147295.82290649414,-1,123.18733406066895,1.5028292322679848
2023-12-12,526536.0496520996,-452776.24130249023,73759.80834960938,-1,124.65805435180664,1.9382892626789938
2023-12-13,526536.0496520996,-416104.03060913086,110432.01904296875,-1,123.92461013793945,1.553327249075522
2023-12-14,526536.0496520996,-465380.95474243164,61155.09490966797,-1,124.91014862060547,1.830372869348694
2023-12-15,526536.0496520996,-541345.1194763184,-14809.06982421875,-1,126.4294319152832,2.1374257752393797
2023-12-18,526536.0496520996,-597589.0159606934,-71052.96630859375,-1,127.5543098449707,2.1680774515143226
2023-12-19,-173929.08477783203,0.0,-173929.08477783203,0,129.61083221435547,2.3569097631221614
2023-12-20,-173979.08477783203,-0.0,-173979.08477783203,-1,128.2953758239746,1.6960988383899507
2023-12-21,-173979.08477783203,-35053.92074584961,-209033.00552368164,-1,128.9964542388916,1.6763296099765084
2023-12-22,-173979.08477783203,-19168.472290039062,-193147.5570678711,-1,128.6787452697754,1.4190510257817226
2023-12-26,-173979.08477783203,-46029.47235107422,-220008.55712890625,-1,129.2159652709961,1.4189233058135555
2023-12-27,-173979.08477783203,-95527.26745605469,-269506.3522338867,-1,130.2059211730957,1.5273306697365716
2023-12-28,-173979.08477783203,-136850.54779052734,-310829.6325683594,-1,131.03238677978516,1.5862948309163387
2023-12-29,-173979.08477783203,-137355.80444335938,-311334.8892211914,-1,131.0424919128418,1.4303839068075073
2024-01-02,-173979.08477783203,-221422.76763916016,-395401.8524169922,-1,132.7238311767578,1.6821360831680932
2024-01-03,-173979.08477783203,-203204.91790771484,-377184.0026855469,-1,132.3594741821289,1.4179632153595347
2024-01-04,-173979.08477783203,-244835.09063720703,-418814.17541503906,-1,133.19207763671875,1.4647106570396358
2024-01-05,-173979.08477783203,-256069.75555419922,-430048.84033203125,-1,133.4167709350586,1.4058232866549487
2024-01-08,-173979.08477783203,-256986.6180419922,-430965.7028198242,-1,133.43510818481445,1.3199130484902624
2024-01-09,-173979.08477783203,-216761.01684570312,-390740.10162353516,-1,132.63059616088867,1.0137584868925877
2024-01-10,-173979.08477783203,-235612.8692626953,-409591.95404052734,-1,133.00763320922852,1.0525251824101316
2024-01-11,-173979.08477783203,-222476.6731262207,-396455.75790405273,-1,132.74490928649902,0.8879248229881916
2024-01-12,-173979.08477783203,-178898.5252380371,-352877.61001586914,-1,131.87334632873535,0.518483440541148
2024-01-16,-334430.71517944336,0.0,-334430.71517944336,0,131.50340843200684,0.2829138143192063
2024-01-17,-334430.71517944336,0.0,-334430.71517944336,0,130.9413661956787,-0.09734679626266092
2024-01-18,-334430.71517944336,0.0,-334430.71517944336,0,131.32793807983398,0.009723977754900307
2024-01-19,-334430.71517944336,0.0,-334430.71517944336,0,133.6505241394043,1.2612301973054378
2024-01-22,-334430.71517944336,0.0,-334430.71517944336,0,133.13921737670898,0.8924430289455775
2024-01-23,-334430.71517944336,0.0,-334430.71517944336,0,131.8441982269287,-0.038436724344368275
2024-01-24,-334430.71517944336,0.0,-334430.71517944336,0,133.10207748413086,0.8131889949684377
2024-01-25,-334480.71517944336,-0.0,-334480.71517944336,-1,135.06658554077148,2.256911065317914
2024-01-26,-334480.71517944336,33838.27209472656,-300642.4430847168,-1,134.38982009887695,1.5589263187288669
2024-01-29,-334480.71517944336,20751.380920410156,-313729.3342590332,-1,134.65155792236328,1.5995735737193084
2024-01-30,-428099.3263244629,0.0,-428099.3263244629,0,136.93795776367188,2.727913978609522
2024-01-31,-428149.3263244629,-0.0,-428149.3263244629,-1,135.84243774414062,1.6905512585992772
2024-02-01,-428149.3263244629,8303.260803222656,-419846.06552124023,-1,135.67637252807617,1.4043214766569005
2024-02-02,-428149.3263244629,-43900.299072265625,-472049.6253967285,-1,136.72044372558594,1.7685522921338257
2024-02-05,-428149.3263244629,-55902.48107910156,-484051.80740356445,-1,136.96048736572266,1.6609977770106892
2024-02-06,-428149.3263244629,-82504.08172607422,-510653.4080505371,-1,137.4925193786621,1.683853894226688
2024-02-07,-428149.3263244629,-91714.09606933594,-519863.4223937988,-1,137.67671966552734,1.554669187028065
2024-02-08,-428149.3263244629,-64145.469665527344,-492294.79598999023,-1,137.12534713745117,1.1758436665456053
2024-02-09,-428149.3263244629,-76707.07702636719,-504856.4033508301,-1,137.37657928466797,1.1572118245663607
2024-02-12,-428149.3263244629,-87927.43682861328,-516076.7631530762,-1,137.6009864807129,1.1351953549877984
2024-02-13,-428149.3263244629,-55858.13522338867,-484007.46154785156,-1,136.9596004486084,0.7795401586432352
2024-02-14,-428149.3263244629,-123134.04083251953,-551283.3671569824,-1,138.30511856079102,1.3010157267924378
2024-02-15,-691718.9949035645,0.0,-691718.9949035645,0,141.11283111572266,2.310270754516049
2024-02-16,-691768.9949035645,-0.0,-691768.9949035645,-1,140.2812843322754,1.689133330698584
2024-02-20,-691768.9949035645,-40108.10852050781,-731877.1034240723,-1,141.08344650268555,1.7958018219323262
2024-02-21,-691768.9949035645,-109200.85906982422,-800969.8539733887,-1,142.46530151367188,2.1367732299076847
2024-02-22,-910276.9798278809,0.0,-910276.9798278809,0,144.65044403076172,2.4974634303900487
2024-02-23,-910326.9798278809,-0.0,-910326.9798278809,-1,145.2414321899414,2.2240205125195427
2024-02-26,-910326.9798278809,15528.86962890625,-894798.1101989746,-1,144.93085479736328,1.847644555680712
2024-02-27,-910326.9798278809,43452.07214355469,-866874.9076843262,-1,144.3723907470703,1.5018086463867537
2024-02-28,-910326.9798278809,-69.61822509765625,-910396.5980529785,-1,145.24282455444336,1.5521977594837357
2024-02-29,-910326.9798278809,-59470.176696777344,-969797.1565246582,-1,146.43083572387695,1.6654290648804533
2024-03-01,-910326.9798278809,-30486.86981201172,-940813.8496398926,-1,145.85116958618164,1.3587583948178255
2024-03-04,-910326.9798278809,-58885.38360595703,-969212.3634338379,-1,146.41913986206055,1.359118054895718
2024-03-05,-910326.9798278809,-137658.30993652344,-1047985.2897644043,-1,147.99459838867188,1.5811688564534705
2024-03-06,-910326.9798278809,-183587.26501464844,-1093914.2448425293,-1,148.91317749023438,1.6082010866825638
2024-03-07,-910326.9798278809,-93139.07623291016,-1003466.056060791,-1,147.1042137145996,1.0476281039308106
2024-03-08,-910326.9798278809,-111517.14324951172,-1021844.1230773926,-1,147.47177505493164,1.0443557811223538
2024-03-11,-910326.9798278809,-100833.1298828125,-1011160.1097106934,-1,147.25809478759766,0.9059776461525125
